,nLastTradedPrice
58156,1206.93642155
58157,1206.9402967
58158,1206.93156789
58159,1206.92518552
58160,1206.92189119
58161,1206.92122971
58162,1206.91085798
58163,1206.90564591
58164,1206.90551039
58165,1206.90550865
58166,1206.90598211
58167,1206.90487151
58168,1206.90594729
58169,1206.90588592
58170,1206.90588592
58171,1206.90587348
58172,1206.90390246
58173,1206.90390246
58174,1206.90390086
58175,1206.90386765
58176,1206.90386593
58177,1206.9042311
58178,1206.90422864
58179,1206.9042274
58180,1206.90415538
58181,1206.90391663
58182,1206.90391508
58183,1206.90399722
58184,1206.90384967
58185,1206.91004012
58186,1206.90964132
58187,1206.90964132
58188,1206.90963794
58189,1206.91123894
58190,1206.91168367
58191,1206.91168217
58192,1206.90919227
58193,1206.90920158
58194,1206.90920916
58195,1206.90563984
58196,1206.90564904
58197,1206.90565661
58198,1206.90565499
58199,1206.90565499
58200,1206.90565499
58201,1206.90565337
58202,1206.9056501
58203,1206.9056501
58204,1206.90564845
58205,1206.90155683
58206,1206.9015645
58207,1206.90585123
58208,1206.90585054
58209,1206.90584333
58210,1206.90584333
58211,1206.90627792
58212,1206.90627792
58213,1206.90626926
58214,1206.90631349
58215,1206.90631349
58216,1206.90631349
58217,1206.90630422
58218,1206.90628126
58219,1206.90628126
58220,1206.90628126
58221,1206.90628126
58222,1206.90635872
58223,1206.90635872
58224,1206.90926914
58225,1206.90926914
58226,1206.91961066
58227,1206.92064201
58228,1206.91978979
58229,1206.93134974
58230,1206.9199071
58231,1206.91972812
58232,1206.91972812
58233,1206.91971914
58234,1206.93161981
58235,1206.91963409
58236,1206.91945476
58237,1206.91947798
58238,1206.91948722
58239,1206.92287935
58240,1206.91949645
58241,1206.92115554
58242,1206.92127827
58243,1206.92127827
58244,1206.92117397
58245,1206.92122935
58246,1206.92117397
58247,1206.9194779
58248,1206.9194779
58249,1206.91983717
58250,1206.91983717
58251,1206.91809488
58252,1206.91643385
58253,1206.9164432
58254,1206.9164432
58255,1206.9164432
58256,1206.9164432
58257,1206.9164432
58258,1206.9164432
58259,1206.9164432
58260,1206.91641351
58261,1206.91638583
58262,1206.91638583
58263,1206.91641351
58264,1206.91641351
58265,1206.91640574
58266,1206.91576323
58267,1206.9155868
58268,1206.91558856
58269,1206.91218716
58270,1206.90223546
58271,1206.90192744
58272,1206.89987606
58273,1206.89990387
58274,1206.89990387
58275,1206.89990387
58276,1206.89670852
58277,1206.89658676
58278,1206.89152612
58279,1206.89152612
58280,1206.8916026
58281,1206.89157505
58282,1206.88626643
58283,1206.88463495
58284,1206.88459137
58285,1206.87429717
58286,1206.874305
58287,1206.87020231
58288,1206.86849773
58289,1206.86854933
58290,1206.86679314
58291,1206.86686866
58292,1206.8669284
58293,1206.86697288
58294,1206.86692648
58295,1206.86692648
58296,1206.8669284
58297,1206.8669284
58298,1206.86895195
58299,1206.86895062
58300,1206.86894928
58301,1206.86894928
58302,1206.86908547
58303,1206.86908547
58304,1206.86907046
58305,1206.87111294
58306,1206.87111294
58307,1206.87076372
58308,1206.8753696
58309,1206.87538994
58310,1206.87538994
58311,1206.87509489
58312,1206.89139589
58313,1206.89154093
58314,1206.89154093
58315,1206.89238436
58316,1206.89238436
58317,1206.89238436
58318,1206.89238436
58319,1206.89245749
58320,1206.89245749
58321,1206.89245749
58322,1206.89236599
58323,1206.89236599
58324,1206.89236599
58325,1206.89236599
58326,1206.8924837
58327,1206.89285781
58328,1206.89284035
58329,1206.89276134
58330,1206.89276134
58331,1206.89276134
58332,1206.89273485
58333,1206.89273485
58334,1206.89272888
58335,1206.89282984
58336,1206.89259315
58337,1206.89259315
58338,1206.89259315
58339,1206.89445379
58340,1206.89445379
58341,1206.8942245
58342,1206.89599459
58343,1206.8961861
58344,1206.89682209
58345,1206.89682209
58346,1206.89682209
58347,1206.89670418
58348,1206.89670418
58349,1206.89829009
58350,1206.89837286
58351,1206.93180765
58352,1206.93180765
58353,1206.93180765
58354,1206.93622756
58355,1206.93622756
58356,1206.93623654
58357,1206.93623654
58358,1206.93364903
58359,1206.93542658
58360,1206.9375741
58361,1206.93385746
58362,1206.92428602
58363,1206.9204189
58364,1206.91688921
58365,1206.91679644
58366,1206.91679644
58367,1206.91533056
58368,1206.91510036
58369,1206.91193834
58370,1206.91193834
58371,1206.91193834
58372,1206.91193834
58373,1206.91193834
58374,1206.91193834
58375,1206.9101692
58376,1206.9101692
58377,1206.9101692
58378,1206.89990982
58379,1206.89990982
58380,1206.89990982
58381,1206.89990982
58382,1206.89990982
58383,1206.89916336
58384,1206.90546379
58385,1206.89921842
58386,1206.89921842
58387,1206.89921842
58388,1206.89921842
58389,1206.89921842
58390,1206.89921842
58391,1206.89921842
58392,1206.89939303
58393,1206.89939303
58394,1206.89939303
58395,1206.89942209
58396,1206.89941929
58397,1206.89941929
58398,1206.89941929
58399,1206.89941929
58400,1206.90580192
58401,1206.89767708
58402,1206.89767708
58403,1206.89767708
58404,1206.89167103
58405,1206.88554454
58406,1206.88554454
58407,1206.88554454
58408,1206.88554454
58409,1206.88612484
58410,1206.88612484
58411,1206.88612484
58412,1206.88612484
58413,1206.88608153
58414,1206.8860793
58415,1206.8860793
58416,1206.885433
58417,1206.8853199
58418,1206.8853199
58419,1206.8853199
58420,1206.88531839
58421,1206.88531839
58422,1206.88531839
58423,1206.8852951
58424,1206.8852951
58425,1206.88529669
58426,1206.88529669
58427,1206.883097
58428,1206.883097
58429,1206.88304501
58430,1206.88304501
58431,1206.88350443
58432,1206.88349638
58433,1206.88349638
58434,1206.88349638
58435,1206.88349638
58436,1206.88349055
58437,1206.88349055
58438,1206.8835167
58439,1206.88310689
58440,1206.88306121
58441,1206.88347307
58442,1206.88347307
58443,1206.88345555
58444,1206.88345555
58445,1206.88345067
58446,1206.88345067
58447,1206.88374662
58448,1206.88374662
58449,1206.88374662
58450,1206.87992807
58451,1206.87992807
58452,1206.87992807
58453,1206.87992807
58454,1206.88035861
58455,1206.88035861
58456,1206.88035861
58457,1206.88032686
58458,1206.88032686
58459,1206.88010471
58460,1206.88010471
58461,1206.8797877
58462,1206.88014204
58463,1206.88026564
58464,1206.88037996
58465,1206.88037996
58466,1206.88027449
58467,1206.88027449
58468,1206.88027449
58469,1206.88027449
58470,1206.8800325
58471,1206.87865751
58472,1206.87865751
58473,1206.87832726
58474,1206.87595304
58475,1206.87608647
58476,1206.87575372
58477,1206.87253532
58478,1206.87253532
58479,1206.87233547
58480,1206.86903448
58481,1206.86914293
58482,1206.86909364
58483,1206.86905734
58484,1206.86703913
58485,1206.86696949
58486,1206.89829285
58487,1206.89829285
58488,1206.89487276
58489,1206.89501779
58490,1206.89349885
58491,1206.89149476
58492,1206.89149377
58493,1206.89149377
58494,1206.88810162
58495,1206.88640532
58496,1206.88640532
58497,1206.88910342
58498,1206.88910342
58499,1206.88910342
58500,1206.88910342
58501,1206.88910342
58502,1206.89146851
58503,1206.89963337
58504,1206.89963337
58505,1206.89930008
58506,1206.90405171
58507,1206.90405171
58508,1206.90418095
58509,1206.90418095
58510,1206.91914414
58511,1206.91957987
58512,1206.91976728
58513,1206.91976728
58514,1206.91976728
58515,1206.91976728
58516,1206.91976728
58517,1206.91976523
58518,1206.91976523
58519,1206.91933555
58520,1206.93137184
58521,1206.9286108
58522,1206.9286108
58523,1206.92444528
58524,1206.92631392
58525,1206.90439532
58526,1206.90439532
58527,1206.90439532
58528,1206.90439532
58529,1206.90439532
58530,1206.90439532
58531,1206.90439532
58532,1206.90439532
58533,1206.90439532
58534,1206.90458601
58535,1206.90458601
58536,1206.90458601
58537,1206.90458601
58538,1206.90145393
58539,1206.90145143
58540,1206.90161062
58541,1206.90161933
58542,1206.90161933
58543,1206.89835757
58544,1206.89835757
58545,1206.89837164
58546,1206.89837164
58547,1206.89832672
58548,1206.89852769
58549,1206.89852769
58550,1206.93316236
58551,1206.93316236
58552,1206.93316236
58553,1206.93316236
58554,1206.93315366
58555,1206.93845444
58556,1206.93810547
58557,1206.93528519
58558,1206.93528519
58559,1206.93528519
58560,1206.93189306
58561,1206.93188774
58562,1206.9262189
58563,1206.92636932
58564,1206.95000383
58565,1206.92794324
58566,1206.92510941
58567,1206.9100366
58568,1206.93429976
58569,1206.93260365
58570,1206.93260365
58571,1206.93272523
58572,1206.93002484
58573,1206.92743206
58574,1206.926821
58575,1206.926821
58576,1206.92680327
58577,1206.92680327
58578,1206.92657639
58579,1206.92495505
58580,1206.9250716
58581,1206.92478198
58582,1206.92133454
58583,1206.92136371
58584,1206.92166153
58585,1206.92158628
58586,1206.92136996
58587,1206.92136075
58588,1206.92135475
58589,1206.92390123
58590,1206.93741
58591,1206.93741
58592,1206.93813302
58593,1206.93825149
58594,1206.93825149
58595,1206.93812547
58596,1206.93812547
58597,1206.93811443
58598,1206.93818106
58599,1206.93829783
58600,1206.93817007
58601,1206.9526563
58602,1206.95271317
58603,1206.95282973
58604,1206.95282973
58605,1206.95282056
58606,1206.9526819
58607,1206.95452573
58608,1206.95464415
58609,1206.95441504
58610,1206.95428757
58611,1206.95477891
58612,1206.95273885
58613,1206.95273885
58614,1206.95277457
58615,1206.95277457
58616,1206.95301762
58617,1206.95313622
58618,1206.95301762
58619,1206.9482933
58620,1206.94609625
58621,1206.94586706
58622,1206.93784065
58623,1206.93758371
58624,1206.93767044
58625,1206.92226378
58626,1206.9226112
58627,1206.92260798
58628,1206.92260636
58629,1206.9226031
58630,1206.92158142
58631,1206.91852702
58632,1206.91852702
58633,1206.91857124
58634,1206.91857124
58635,1206.91851805
58636,1206.92006034
58637,1206.91683235
58638,1206.91687516
58639,1206.91677662
58640,1206.91692514
58641,1206.92024912
58642,1206.92014925
58643,1206.91853518
58644,1206.91853678
58645,1206.91862605
58646,1206.91853356
58647,1206.91856234
58648,1206.91830566
58649,1206.93263841
58650,1206.93264012
58651,1206.93525568
58652,1206.93419682
58653,1206.93419854
58654,1206.93434321
58655,1206.93434321
58656,1206.9275455
58657,1206.9275455
58658,1206.92737044
58659,1206.92737206
58660,1206.92745716
58661,1206.92736114
58662,1206.92736276
58663,1206.92744783
58664,1206.92986999
58665,1206.92992412
58666,1206.92992412
58667,1206.92961309
58668,1206.92961309
58669,1206.92961309
58670,1206.9296149
58671,1206.92960378
58672,1206.92960378
58673,1206.92960378
58674,1206.92991512
58675,1206.92990612
58676,1206.92990612
58677,1206.92814012
58678,1206.93439779
58679,1206.93119027
58680,1206.93127907
58681,1206.93117961
58682,1206.93446075
58683,1206.92949259
58684,1206.92949259
58685,1206.92935786
58686,1206.9294464
58687,1206.93133189
58688,1206.93142261
58689,1206.93141702
58690,1206.9314154
58691,1206.93141377
58692,1206.9314154
58693,1206.92945557
58694,1206.92934966
58695,1206.92757083
58696,1206.92757249
58697,1206.92766744
58698,1206.92756159
58699,1206.9275549
58700,1206.92934467
58701,1206.92974781
58702,1206.9298118
58703,1206.92980269
58704,1206.92980269
58705,1206.92979188
58706,1206.9274806
58707,1206.93196996
58708,1206.93199599
58709,1206.9319973
58710,1206.93198713
58711,1206.93195163
58712,1206.93195163
58713,1206.9303049
58714,1206.9303049
58715,1206.93060898
58716,1206.93071436
58717,1206.93060114
58718,1206.93041097
58719,1206.93041097
58720,1206.93041097
58721,1206.93054763
58722,1206.92977
58723,1206.92574767
58724,1206.92579123
58725,1206.9257387
58726,1206.9257387
58727,1206.92573726
58728,1206.92573581
58729,1206.92573581
58730,1206.92554489
58731,1206.92235118
58732,1206.92235263
58733,1206.9223991
58734,1206.9223991
58735,1206.92234221
58736,1206.92965904
58737,1206.92405909
58738,1206.92378393
58739,1206.92372792
58740,1206.92372939
58741,1206.92377462
58742,1206.92969968
58743,1206.92397669
58744,1206.92402287
58745,1206.92396619
58746,1206.92970236
58747,1206.92227328
58748,1206.92227328
58749,1206.92227476
58750,1206.92970236
58751,1206.9205787
58752,1206.92056818
58753,1206.92056818
58754,1206.92056966
58755,1206.92061261
58756,1206.92054858
58757,1206.92057574
58758,1206.92057722
58759,1206.92072102
58760,1206.92076003
58761,1206.92039316
58762,1206.91333205
58763,1206.91334111
58764,1206.91334254
58765,1206.91334254
58766,1206.92001185
58767,1206.9199814
58768,1206.91857636
58769,1206.91852228
58770,1206.91846194
58771,1206.91846194
58772,1206.92017648
58773,1206.92034465
58774,1206.92034479
58775,1206.92007704
58776,1206.92004983
58777,1206.92015892
58778,1206.92004076
58779,1206.92014963
58780,1206.92912663
58781,1206.9292737
58782,1206.92519413
58783,1206.92528162
58784,1206.92516523
58785,1206.92516523
58786,1206.92520134
58787,1206.92500094
58788,1206.92503567
58789,1206.92210678
58790,1206.92216046
58791,1206.92246991
58792,1206.92226787
58793,1206.92226787
58794,1206.92017672
58795,1206.92016764
58796,1206.93066855
58797,1206.92507986
58798,1206.92519206
58799,1206.92071448
58800,1206.9207056
58801,1206.9207056
58802,1206.91659955
58803,1206.91660869
58804,1206.91990357
58805,1206.91992276
58806,1206.91989435
58807,1206.92036455
58808,1206.92025606
58809,1206.91999013
58810,1206.91856364
58811,1206.91845297
58812,1206.91855425
58813,1206.91873368
58814,1206.9187339
58815,1206.91874246
58816,1206.91875607
58817,1206.91875607
58818,1206.91838676
58819,1206.91838349
58820,1206.91838349
58821,1206.91837744
58822,1206.92017973
58823,1206.92016032
58824,1206.92017556
58825,1206.92017556
58826,1206.92014979
58827,1206.92015113
58828,1206.92016632
58829,1206.92033225
58830,1206.92033224
58831,1206.92018478
58832,1206.92024178
58833,1206.92035921
58834,1206.92021241
58835,1206.92035023
58836,1206.92023268
58837,1206.91848874
58838,1206.91862721
58839,1206.91862721
58840,1206.91847952
58841,1206.92025087
58842,1206.92009211
58843,1206.92913931
58844,1206.92913931
58845,1206.92918517
58846,1206.92917781
58847,1206.92917781
58848,1206.92960721
58849,1206.92958892
58850,1206.92958938
58851,1206.92945303
58852,1206.9318169
58853,1206.93180812
58854,1206.93180812
58855,1206.9349605
58856,1206.93537225
58857,1206.93892958
58858,1206.96907441
58859,1206.96330985
58860,1206.96333696
58861,1206.96333865
58862,1206.96326757
58863,1206.96321429
58864,1206.96141934
58865,1206.96142031
58866,1206.9614916
58867,1206.95956438
58868,1206.95980289
58869,1206.95980289
58870,1206.95980289
58871,1206.95956108
58872,1206.95979361
58873,1206.95960502
58874,1206.95978433
58875,1206.95978433
58876,1206.95963899
58877,1206.95963899
58878,1206.96878302
58879,1206.96848344
58880,1206.96848344
58881,1206.96657956
58882,1206.96687021
58883,1206.96073783
58884,1206.96062585
58885,1206.9607713
58886,1206.96064496
58887,1206.96064496
58888,1206.96063635
58889,1206.96048921
58890,1206.96048921
58891,1206.96048921
58892,1206.9605925
58893,1206.95865149
58894,1206.95865149
58895,1206.9585397
58896,1206.95864261
58897,1206.95864261
58898,1206.95853082
58899,1206.95722524
58900,1206.9620146
58901,1206.96175661
58902,1206.96195773
58903,1206.96195931
58904,1206.96092657
58905,1206.96028514
58906,1206.96017339
58907,1206.96017339
58908,1206.9602762
58909,1206.9602762
58910,1206.96026725
58911,1206.96026725
58912,1206.95876864
58913,1206.95876452
58914,1206.96011784
58915,1206.95876061
58916,1206.95864839
58917,1206.95865022
58918,1206.95879008
58919,1206.95863935
58920,1206.96102437
58921,1206.96039838
58922,1206.96106775
58923,1206.96033534
58924,1206.96826571
58925,1206.96791376
58926,1206.96805922
58927,1206.9677957
58928,1206.9926404
58929,1206.99298326
58930,1206.9905168
58931,1206.98867544
58932,1206.98867544
58933,1206.9769402
58934,1206.98455661
58935,1206.98455661
58936,1206.98470198
58937,1206.98470198
58938,1206.98543775
58939,1206.97474554
58940,1206.98509645
58941,1206.97474554
58942,1206.98328954
58943,1206.98328954
58944,1206.98364243
58945,1206.97933178
58946,1206.98408764
58947,1206.98669921
58948,1206.98670308
58949,1206.98668439
58950,1206.98666565
58951,1207.0073184
58952,1207.00737102
58953,1207.00764374
58954,1207.00773917
58955,1207.00619685
58956,1207.00651648
58957,1207.00636297
58958,1207.00216609
58959,1207.00214774
58960,1207.00213855
58961,1207.00223002
58962,1207.00223002
58963,1207.0022118
58964,1207.0022118
58965,1207.0022118
58966,1207.00220267
58967,1207.00045187
58968,1207.00047021
58969,1207.00047021
58970,1207.00065049
58971,1206.98875193
58972,1206.98873356
58973,1206.99043861
58974,1206.98835487
58975,1206.98834572
58976,1206.98892209
58977,1206.98892209
58978,1206.9891919
58979,1206.98918361
58980,1206.9891753
58981,1206.9889989
58982,1206.9889819
58983,1206.98699137
58984,1206.98697371
58985,1206.9850752
58986,1206.98332878
58987,1206.98161506
58988,1206.98160615
58989,1206.98124348
58990,1206.98123436
58991,1206.9813432
58992,1206.98132515
58993,1206.98131611
58994,1206.98129801
58995,1206.98129801
58996,1206.98129801
58997,1206.98129801
58998,1206.97964729
58999,1206.97963827
59000,1206.97787898
59001,1206.9812993
59002,1206.9812993
59003,1206.98128072
59004,1206.98109818
59005,1206.98107966
59006,1206.98107966
59007,1206.94913672
59008,1206.92952455
59009,1206.92939524
59010,1206.91807879
59011,1206.91882839
59012,1206.91882839
59013,1206.91880213
59014,1206.91879336
59015,1206.91838033
59016,1206.91837114
59017,1206.91833429
59018,1206.91833429
59019,1206.91833429
